         259           4           4
Fri Oct 10 17:37:52 2014
cont_NucCentre_PAHFIT.dat
Nucleus Centre M31
Wave(um) Flux(MJy/sr) unc  Cont_PAHFIT
       11.694020        33.969070       0.94960270        29.013878
       11.756110        32.761920       0.79313110        28.849656
       11.818210        32.642290       0.69966750        28.687163
       11.880300        32.177970       0.71598520        28.526412
       11.942400        32.481900       0.70196000        28.367317
       12.004490        32.660550       0.85615030        28.209891
       12.066580        31.266820       0.83954150        28.054074
       12.128680        32.386510       0.63251760        27.899809
       12.190770        31.633880       0.68803620        27.747112
       12.252870        30.639770       0.81533620        27.595903
       12.314960        30.744040       0.62287780        27.446197
       12.377050        30.089710       0.66329870        27.297942
       12.439150        30.821190       0.66429440        27.151084
       12.501240        29.530840       0.65952470        27.005645
       12.563340        30.333780       0.66980390        26.861546
       12.625430        30.904010       0.79030730        26.718808
       12.687530        29.988500       0.87368350        26.577362
       12.749620        29.910220       0.70592520        26.437225
       12.811710        32.239560       0.76319880        26.298349
       12.873810        30.345340       0.77320180        26.160690
       12.935900        27.852220       0.78844240        26.024269
       12.998000        29.648630       0.84752960        25.889019
       13.060090        28.202740       0.88852010        25.754959
       13.122180        29.189360       0.84398190        25.622050
       13.184280        28.989140       0.88358080        25.490246
       13.246370        26.600510       0.92681520        25.359572
       13.308470        28.223810       0.73237150        25.229964
       13.370560        27.434730       0.73839380        25.101445
       13.432660        25.726240       0.72561140        24.973954
       13.494750        26.758540       0.75986190        24.847517
       13.556840        25.733790       0.65379880        24.722092
       13.618940        27.437800       0.82545360        24.597644
       13.681030        27.396240       0.61917820        24.474193
       13.743130        25.996710       0.74624030        24.351687
       13.805220        28.195390       0.68615370        24.230147
       13.867320        27.409810       0.75249720        24.109518
       13.929410        26.047450       0.75223730        23.989824
       13.991500        27.603260       0.81490700        23.871032
       14.053600        24.970620       0.91094150        23.753106
       14.115690        23.560310        1.0566360        23.636072
       14.177790        25.122760        1.0477650        23.519878
       14.239880        27.125650       0.97207470        23.404547
       14.301980        26.618980        1.0490470        23.290031
       14.364070        24.744580       0.95672140        23.176351
       14.426160        22.918320        1.0784570        23.063478
       14.488260        23.821580        1.1144780        22.951383
       14.541690        23.132500        1.0604310        22.855564
       14.633380        23.444470       0.37470740        22.692462
       14.725080        23.501550       0.37300160        22.530993
       14.816770        22.038980       0.34675620        22.371155
       14.908460        22.728220       0.34608040        22.212898
       15.000150        21.660190       0.32695300        22.056190
       15.091850        21.910810       0.31934850        21.900984
       15.183540        21.304060       0.35258840        21.747280
       15.275230        21.699620       0.32854650        21.595036
       15.366930        19.950450       0.32755810        21.444206
       15.458620        24.104340       0.32045600        21.294794
       15.550310        28.170920       0.32865170        21.146760
       15.642000        23.280330       0.30820380        21.000077
       15.733700        21.239890       0.32756240        20.854705
       15.825390        21.423190       0.50758170        20.710653
       15.917080        21.390940       0.35491650        20.567881
       16.008780        22.300810       0.37655280        20.426353
       16.100470        21.634560       0.38544220        20.286078
       16.192160        22.576270       0.39615500        20.147019
       16.283860        22.565470       0.38060040        20.009142
       16.375550        22.300730       0.43306430        19.872459
       16.467240        21.786110       0.36228800        19.736933
       16.558930        21.630290       0.37715020        19.602549
       16.650630        23.480700       0.41862960        19.469274
       16.742320        22.040080       0.38209540        19.337120
       16.834010        23.468420       0.38160180        19.206055
       16.925700        22.675450       0.37497000        19.076065
       17.017400        21.935970       0.32144110        18.947119
       17.109090        21.438580       0.32852660        18.819232
       17.200780        21.751910       0.32818730        18.692374
       17.292480        21.125540       0.33681670        18.566517
       17.384170        21.378220       0.35581210        18.441676
       17.475860        22.267280       0.37505640        18.317823
       17.567560        21.433060       0.31526270        18.194933
       17.659250        21.370970       0.33642570        18.073019
       17.750940        20.985730       0.33227400        17.952056
       17.842630        20.714890       0.36030520        17.832033
       17.934330        20.927830       0.34731760        17.712924
       18.026020        20.959810       0.34091420        17.594746
       18.117710        20.462420       0.34441720        17.477473
       18.209410        19.152810       0.36605170        17.361083
       18.301100        20.488650       0.34921250        17.245592
       18.392790        21.102680       0.34720490        17.130975
       18.484490        20.368020       0.32400170        17.017212
       18.576180        21.850790       0.38880000        16.904317
       18.667870        23.135420       0.33639690        16.792269
       18.759560        19.784280       0.50873330        16.681059
       18.851260        19.975560       0.36073480        16.570666
       18.942950        19.841100       0.35685620        16.461106
       19.034640        21.015270       0.42899210        16.352358
       19.126340        21.612190       0.44287220        16.244402
       19.218030        20.008050       0.49620380        16.137255
       19.309720        20.075220       0.47454610        16.030896
       19.401410        19.675920       0.54725120        15.925318
       19.493110        19.883210       0.55801500        15.820501
       19.584800        18.228280       0.58912190        15.716462
       19.676490        18.099800       0.65061100        15.613182
       19.768190        20.200650       0.58355850        15.510643
       19.859880        16.562290       0.58024630        15.408861
       19.951570        18.464320       0.48996660        15.307817
       20.043260        17.773140       0.53143870        15.207505
       20.134960        17.785250       0.44874270        15.107908
       20.226650        18.037680       0.46721130        15.009040
       20.318340        17.773230       0.43922650        14.910886
       20.410040        17.607250       0.47363640        14.813428
       20.501730        16.568560       0.44919370        14.716682
       20.593420        17.797230       0.47967050        14.620631
       20.685120        15.903260       0.53876000        14.525259
       20.776810        16.448090       0.51256360        14.430581
       20.868500        15.337370       0.56715240        14.336582
       20.960190        16.747190       0.59752710        14.243255
       21.051890        16.138980       0.62143860        14.150585
